Date, Open, High, Low, Close
03/10/20, 3891.97, 3891.97, 3891.97, 3891.97
03/09/20, 3771.10, 3771.10, 3771.10, 3771.10
03/06/20, 4028.94, 4028.94, 4028.94, 4028.94
03/05/20, 4104.04, 4104.04, 4104.04, 4104.04
03/04/20, 4182.21, 4182.21, 4182.21, 4182.21
03/03/20, 4061.70, 4061.70, 4061.70, 4061.70
03/02/20, 4116.64, 4116.64, 4116.64, 4116.64
02/28/20, 3981.62, 3981.62, 3981.62, 3981.62
02/27/20, 4030.42, 4030.42, 4030.42, 4030.42
02/26/20, 4173.72, 4173.72, 4173.72, 4173.72
02/25/20, 4189.05, 4189.05, 4189.05, 4189.05
02/24/20, 4286.52, 4286.52, 4286.52, 4286.52
02/21/20, 4423.30, 4423.30, 4423.30, 4423.30
02/20/20, 4464.90, 4464.90, 4464.90, 4464.90
02/19/20, 4491.07, 4491.07, 4491.07, 4491.07
02/18/20, 4462.02, 4462.02, 4462.02, 4462.02
02/17/20, 4480.62, 4480.62, 4480.62, 4480.62
02/14/20, 4481.55, 4481.55, 4481.55, 4481.55
02/13/20, 4473.97, 4473.97, 4473.97, 4473.97
02/12/20, 4482.12, 4482.12, 4482.12, 4482.12
02/11/20, 4454.00, 4454.00, 4454.00, 4454.00
02/10/20, 4441.53, 4441.53, 4441.53, 4441.53
02/07/20, 4422.35, 4422.35, 4422.35, 4422.35
02/06/20, 4450.27, 4450.27, 4450.27, 4450.27
02/05/20, 4425.44, 4425.44, 4425.44, 4425.44
02/04/20, 4394.17, 4394.17, 4394.17, 4394.17
02/03/20, 4324.19, 4324.19, 4324.19, 4324.19
01/31/20, 4294.60, 4294.60, 4294.60, 4294.60
01/30/20, 4364.49, 4364.49, 4364.49, 4364.49
01/29/20, 4378.42, 4378.42, 4378.42, 4378.42
01/28/20, 4371.83, 4371.83, 4371.83, 4371.83
01/27/20, 4342.48, 4342.48, 4342.48, 4342.48
01/24/20, 4414.40, 4414.40, 4414.40, 4414.40
01/23/20, 4432.85, 4432.85, 4432.85, 4432.85
01/22/20, 4443.60, 4443.60, 4443.60, 4443.60
01/21/20, 4436.07, 4436.07, 4436.07, 4436.07
01/20/20, 4450.37, 4450.37, 4450.37, 4450.37
01/17/20, 4450.45, 4450.45, 4450.45, 4450.45
01/16/20, 4430.15, 4430.15, 4430.15, 4430.15
01/15/20, 4404.82, 4404.82, 4404.82, 4404.82
01/14/20, 4394.28, 4394.28, 4394.28, 4394.28
01/13/20, 4396.72, 4396.72, 4396.72, 4396.72
01/10/20, 4366.69, 4366.69, 4366.69, 4366.69
01/09/20, 4363.33, 4363.33, 4363.33, 4363.33
01/08/20, 4325.85, 4325.85, 4325.85, 4325.85
01/07/20, 4316.45, 4316.45, 4316.45, 4316.45
01/06/20, 4315.87, 4315.87, 4315.87, 4315.87
01/03/20, 4314.91, 4314.91, 4314.91, 4314.91
01/02/20, 4339.00, 4339.00, 4339.00, 4339.00
01/01/20, 4300.07, 4300.07, 4300.07, 4300.07
12/31/19, 4300.00, 4300.00, 4300.00, 4300.00
12/30/19, 4292.58, 4292.58, 4292.58, 4292.58
12/27/19, 4314.50, 4314.50, 4314.50, 4314.50
12/26/19, 4305.33, 4305.33, 4305.33, 4305.33
12/25/19, 4291.34, 4291.34, 4291.34, 4291.34
12/24/19, 4291.84, 4291.84, 4291.84, 4291.84
12/23/19, 4289.83, 4289.83, 4289.83, 4289.83
12/20/19, 4280.80, 4280.80, 4280.80, 4280.80
12/19/19, 4260.61, 4260.61, 4260.61, 4260.61
12/18/19, 4245.88, 4245.88, 4245.88, 4245.88
12/17/19, 4250.45, 4250.45, 4250.45, 4250.45
12/16/19, 4248.60, 4248.60, 4248.60, 4248.60
12/13/19, 4217.92, 4217.92, 4217.92, 4217.92
12/12/19, 4192.61, 4192.61, 4192.61, 4192.61
12/11/19, 4166.63, 4166.63, 4166.63, 4166.63
12/10/19, 4151.45, 4151.45, 4151.45, 4151.45
12/09/19, 4153.33, 4153.33, 4153.33, 4153.33
12/06/19, 4161.32, 4161.32, 4161.32, 4161.32
12/05/19, 4126.56, 4126.56, 4126.56, 4126.56
12/04/19, 4116.45, 4116.45, 4116.45, 4116.45
12/03/19, 4096.92, 4096.92, 4096.92, 4096.92
12/02/19, 4115.33, 4115.33, 4115.33, 4115.33
11/29/19, 4143.43, 4143.43, 4143.43, 4143.43
11/28/19, 4163.81, 4163.81, 4163.81, 4163.81
11/27/19, 4164.73, 4164.73, 4164.73, 4164.73
11/26/19, 4148.05, 4148.05, 4148.05, 4148.05
11/25/19, 4136.11, 4136.11, 4136.11, 4136.11
11/22/19, 4100.39, 4100.39, 4100.39, 4100.39
11/21/19, 4095.91, 4095.91, 4095.91, 4095.91
11/20/19, 4110.10, 4110.10, 4110.10, 4110.10
11/19/19, 4126.63, 4126.63, 4126.63, 4126.63
11/18/19, 4123.82, 4123.82, 4123.82, 4123.82
11/15/19, 4117.87, 4117.87, 4117.87, 4117.87
11/14/19, 4083.47, 4083.47, 4083.47, 4083.47
11/13/19, 4087.27, 4087.27, 4087.27, 4087.27
11/12/19, 4086.84, 4086.84, 4086.84, 4086.84
11/11/19, 4076.96, 4076.96, 4076.96, 4076.96
11/08/19, 4085.32, 4085.32, 4085.32, 4085.32
11/07/19, 4080.76, 4080.76, 4080.76, 4080.76
11/06/19, 4071.60, 4071.60, 4071.60, 4071.60
11/05/19, 4070.86, 4070.86, 4070.86, 4070.86
11/04/19, 4077.18, 4077.18, 4077.18, 4077.18
11/01/19, 4058.21, 4058.21, 4058.21, 4058.21
10/31/19, 4025.00, 4025.00, 4025.00, 4025.00
10/30/19, 4027.67, 4027.67, 4027.67, 4027.67
10/29/19, 4014.74, 4014.74, 4014.74, 4014.74
10/28/19, 4017.58, 4017.58, 4017.58, 4017.58
10/25/19, 3993.93, 3993.93, 3993.93, 3993.93
10/24/19, 3974.24, 3974.24, 3974.24, 3974.24
10/23/19, 3952.82, 3952.82, 3952.82, 3952.82
10/22/19, 3946.45, 3946.45, 3946.45, 3946.45
10/21/19, 3962.69, 3962.69, 3962.69, 3962.69
10/18/19, 3939.31, 3939.31, 3939.31, 3939.31
10/17/19, 3958.72, 3958.72, 3958.72, 3958.72
10/16/19, 3947.23, 3947.23, 3947.23, 3947.23
10/15/19, 3953.45, 3953.45, 3953.45, 3953.45
10/14/19, 3921.01, 3921.01, 3921.01, 3921.01
10/11/19, 3924.11, 3924.11, 3924.11, 3924.11
10/10/19, 3873.60, 3873.60, 3873.60, 3873.60
10/09/19, 3855.35, 3855.35, 3855.35, 3855.35
10/08/19, 3829.33, 3829.33, 3829.33, 3829.33
10/07/19, 3875.58, 3875.58, 3875.58, 3875.58
10/04/19, 3882.68, 3882.68, 3882.68, 3882.68
10/03/19, 3839.77, 3839.77, 3839.77, 3839.77
10/02/19, 3810.98, 3810.98, 3810.98, 3810.98
10/01/19, 3875.94, 3875.94, 3875.94, 3875.94
09/30/19, 3910.87, 3910.87, 3910.87, 3910.87
09/27/19, 3898.41, 3898.41, 3898.41, 3898.41
09/26/19, 3922.60, 3922.60, 3922.60, 3922.60
09/25/19, 3921.77, 3921.77, 3921.77, 3921.77
09/24/19, 3917.39, 3917.39, 3917.39, 3917.39
09/23/19, 3940.67, 3940.67, 3940.67, 3940.67
09/20/19, 3946.01, 3946.01, 3946.01, 3946.01
09/19/19, 3956.64, 3956.64, 3956.64, 3956.64
09/18/19, 3949.38, 3949.38, 3949.38, 3949.38
09/17/19, 3947.69, 3947.69, 3947.69, 3947.69
09/16/19, 3937.08, 3937.08, 3937.08, 3937.08
09/13/19, 3951.80, 3951.80, 3951.80, 3951.80
09/12/19, 3952.65, 3952.65, 3952.65, 3952.65
09/11/19, 3937.27, 3937.27, 3937.27, 3937.27
09/10/19, 3907.99, 3907.99, 3907.99, 3907.99
09/09/19, 3922.20, 3922.20, 3922.20, 3922.20
09/06/19, 3938.37, 3938.37, 3938.37, 3938.37
09/05/19, 3930.26, 3930.26, 3930.26, 3930.26
09/04/19, 3880.08, 3880.08, 3880.08, 3880.08
09/03/19, 3837.75, 3837.75, 3837.75, 3837.75
09/02/19, 3864.78, 3864.78, 3864.78, 3864.78
08/30/19, 3866.10, 3866.10, 3866.10, 3866.10
08/29/19, 3854.88, 3854.88, 3854.88, 3854.88
08/28/19, 3816.50, 3816.50, 3816.50, 3816.50
08/27/19, 3805.80, 3805.80, 3805.80, 3805.80
08/26/19, 3797.61, 3797.61, 3797.61, 3797.61
08/23/19, 3782.76, 3782.76, 3782.76, 3782.76
08/22/19, 3853.01, 3853.01, 3853.01, 3853.01
08/21/19, 3866.04, 3866.04, 3866.04, 3866.04
08/20/19, 3834.74, 3834.74, 3834.74, 3834.74
08/19/19, 3847.81, 3847.81, 3847.81, 3847.81
08/16/19, 3804.41, 3804.41, 3804.41, 3804.41
08/15/19, 3758.87, 3758.87, 3758.87, 3758.87
08/14/19, 3764.76, 3764.76, 3764.76, 3764.76
08/13/19, 3843.27, 3843.27, 3843.27, 3843.27
08/12/19, 3810.97, 3810.97, 3810.97, 3810.97
08/09/19, 3840.11, 3840.11, 3840.11, 3840.11
08/08/19, 3864.06, 3864.06, 3864.06, 3864.06
08/07/19, 3795.43, 3795.43, 3795.43, 3795.43
08/06/19, 3780.41, 3780.41, 3780.41, 3780.41
08/05/19, 3752.36, 3752.36, 3752.36, 3752.36
08/02/19, 3859.16, 3859.16, 3859.16, 3859.16
08/01/19, 3906.72, 3906.72, 3906.72, 3906.72
07/31/19, 3932.25, 3932.25, 3932.25, 3932.25
07/30/19, 3964.74, 3964.74, 3964.74, 3964.74
07/29/19, 3976.12, 3976.12, 3976.12, 3976.12
07/26/19, 3982.71, 3982.71, 3982.71, 3982.71
07/25/19, 3963.07, 3963.07, 3963.07, 3963.07
07/24/19, 3980.96, 3980.96, 3980.96, 3980.96
07/23/19, 3965.45, 3965.45, 3965.45, 3965.45
07/22/19, 3944.97, 3944.97, 3944.97, 3944.97
07/19/19, 3932.67, 3932.67, 3932.67, 3932.67
07/18/19, 3937.63, 3937.63, 3937.63, 3937.63
07/17/19, 3935.18, 3935.18, 3935.18, 3935.18
07/16/19, 3948.23, 3948.23, 3948.23, 3948.23
07/15/19, 3957.91, 3957.91, 3957.91, 3957.91
07/12/19, 3946.68, 3946.68, 3946.68, 3946.68
07/11/19, 3939.28, 3939.28, 3939.28, 3939.28
07/10/19, 3934.02, 3934.02, 3934.02, 3934.02
07/09/19, 3916.76, 3916.76, 3916.76, 3916.76
07/08/19, 3918.59, 3918.59, 3918.59, 3918.59
07/05/19, 3944.45, 3944.45, 3944.45, 3944.45
07/04/19, 3967.55, 3967.55, 3967.55, 3967.55
07/03/19, 3965.70, 3965.70, 3965.70, 3965.70
07/02/19, 3943.71, 3943.71, 3943.71, 3943.71
07/01/19, 3933.75, 3933.75, 3933.75, 3933.75
06/28/19, 3902.78, 3902.78, 3902.78, 3902.78
06/27/19, 3883.63, 3883.63, 3883.63, 3883.63
06/26/19, 3866.55, 3866.55, 3866.55, 3866.55
06/25/19, 3871.63, 3871.63, 3871.63, 3871.63
06/24/19, 3905.42, 3905.42, 3905.42, 3905.42
06/21/19, 3905.87, 3905.87, 3905.87, 3905.87
06/20/19, 3915.90, 3915.90, 3915.90, 3915.90
06/19/19, 3868.66, 3868.66, 3868.66, 3868.66
06/18/19, 3846.42, 3846.42, 3846.42, 3846.42
06/17/19, 3807.20, 3807.20, 3807.20, 3807.20
06/14/19, 3805.95, 3805.95, 3805.95, 3805.95
06/13/19, 3821.70, 3821.70, 3821.70, 3821.70
06/12/19, 3819.07, 3819.07, 3819.07, 3819.07
06/11/19, 3823.63, 3823.63, 3823.63, 3823.63
06/10/19, 3812.47, 3812.47, 3812.47, 3812.47
06/07/19, 3789.43, 3789.43, 3789.43, 3789.43
06/06/19, 3743.32, 3743.32, 3743.32, 3743.32
06/05/19, 3726.40, 3726.40, 3726.40, 3726.40
06/04/19, 3692.59, 3692.59, 3692.59, 3692.59
06/03/19, 3639.79, 3639.79, 3639.79, 3639.79
05/31/19, 3644.68, 3644.68, 3644.68, 3644.68
05/30/19, 3676.18, 3676.18, 3676.18, 3676.18
05/29/19, 3665.45, 3665.45, 3665.45, 3665.45
05/28/19, 3700.86, 3700.86, 3700.86, 3700.86
05/27/19, 3717.43, 3717.43, 3717.43, 3717.43
05/24/19, 3715.71, 3715.71, 3715.71, 3715.71
05/23/19, 3706.79, 3706.79, 3706.79, 3706.79
05/22/19, 3751.59, 3751.59, 3751.59, 3751.59
05/21/19, 3758.35, 3758.35, 3758.35, 3758.35
05/20/19, 3733.03, 3733.03, 3733.03, 3733.03
05/17/19, 3768.35, 3768.35, 3768.35, 3768.35
05/16/19, 3793.23, 3793.23, 3793.23, 3793.23
05/15/19, 3768.10, 3768.10, 3768.10, 3768.10
05/14/19, 3739.71, 3739.71, 3739.71, 3739.71
05/13/19, 3716.12, 3716.12, 3716.12, 3716.12
05/10/19, 3796.17, 3796.17, 3796.17, 3796.17
05/09/19, 3785.44, 3785.44, 3785.44, 3785.44
05/08/19, 3812.92, 3812.92, 3812.92, 3812.92
05/07/19, 3818.21, 3818.21, 3818.21, 3818.21
05/06/19, 3874.74, 3874.74, 3874.74, 3874.74
05/03/19, 3898.28, 3898.28, 3898.28, 3898.28
05/02/19, 3867.83, 3867.83, 3867.83, 3867.83
05/01/19, 3880.77, 3880.77, 3880.77, 3880.77
04/30/19, 3898.38, 3898.38, 3898.38, 3898.38
04/29/19, 3897.30, 3897.30, 3897.30, 3897.30
04/26/19, 3894.51, 3894.51, 3894.51, 3894.51
04/25/19, 3890.06, 3890.06, 3890.06, 3890.06
04/24/19, 3896.70, 3896.70, 3896.70, 3896.70
04/23/19, 3901.31, 3901.31, 3901.31, 3901.31
04/22/19, 3872.86, 3872.86, 3872.86, 3872.86
